"6495,""Estava indo embora quando vi essa notÌcia, mas ele sÛ deu feliz niver pra ela :( mas ainda se gostam ent„o voltem l‚Ä¶ https://t.co/X1VJw0VETm""";n;;
743,@CafeFilosofico_ nem no culto foi hj?;n;;
6280,@MilFlows @siegvoer caralho pai;n;;
"5790,""You're just everything to me! I'm very proud to be your fan @dinahjane97 Follow me and fulfill my dream, I beg you please. x29""";b;;
3165,To bolado e puto com algumas atitudes aÌ... #chateado;r;;
"19505,""If i knew it would be like this - if I WANTED it to be like this";n;;
;n;;
"Why does it still hurts?""";r;;
"18055,""Minha m„e fez bolo de cenoura com cobertura de chocolate, mais eu comi tanta batata q eu to cheia e sem vontade de comer bolo""";n;;
"22888,""Que beijo gostoso, sua malvada""";b;;
19341,Lisca doido eh o cara pra assumir os gal·ticos da G·vea e dar a 10 e a faixa de capita ao M.A10 da massa https://t.co/QjKy5z5vku;b;;
13358,KKKKKKKKKKKKKK https://t.co/UrEBYaMLJL;b;;
"19103,""arroz: do canto, de baixo pra cima.""";b;;
1071,‚ù§Ô∏è https://t.co/NR9TzOFcuH;n;;
5543,@imprZo obrigada fofinho &lt;n;;
"1225,""tÙ chateada, queria fazer algo diferente no meu cabelo""";r;;
"7217,""Acabou minha crise existÍncia do """"eu quero namorar"""" e agr bateu a do """"eu quero ficar rica""""""";b;;
18405,@minhoclara pesadooooooooooooo;n;;
"3962,""SÛ quero que chegue logo dia 27, tÙ ficando ansiosa kkk""";b;;
"18612,""Chocada estou com esse episÛdio. Eu tava berrando, socorro!""";b;;
"13225,""tem hora que a gente cansa, nÈ? por mim, eu estaria fazendo tudo diferente agora mas sabe quando vocÍ percebe que sÛ vocÍ faria aquilo?""";r;;
18599,Hail Daenerys Targaryen #GoTS7;b;;
"2076,""Ain scr, genti que nene, vou colar esse video na testa";b;;
"@mochiyoongie https://t.co/ZkDA8UzoO4""";n;;
17360,ele È o amigo mais 11/10 q eu j· tive;b;;
6249,Aaaaa n quero ir p Campo Largo;b;;
"575,""Eu fico mt chata quando tÙ com sono, meu pai comeu minha bolinha de queijo e eu tÙ me segurando pra n„o chorar""";n;;
21488,Cancela essa segunda-feira plmdds;n;;
10846,QUE BIZARRO;r;;
"18354,""@limatss @XadrezVerbal 9- o exemplo 3 repete o problema do exemplo um ao n„o entender como processos de educaÁ„o funcionam, mesmo os formais""";n;;
12883,@PedrooAlbino Tem que sarar;n;;
12803,to saturada de certas coisas hj aaaa;r;;
11991,Eu tÙ aaaaaaaaaaa;b;;
8856,Amanh„ comeÁa tudo de novo..;b;;
"15881,""ele me lembra muito o bambam, ainda mais com o cabelo prata/branco aaaaa https://t.co/fMzsc8HtMR""";n;;
5914,eu tenho tanta coisa essa semana;n;;
10741,tomara que eu explodaaaaaaaa;r;;
14082,segundo capÌtulo d amor alÈm dos tempos: a m˙mia ensina o jovem a se alimentar de acordo com seus costumes e ele ac‚Ä¶ https://t.co/DYFo8jKzs9;n;;
8039,boa noite pra quem t· com creme na cara essa hora https://t.co/KzFKugfazZ;n;;
2207,vou assistir de novo esse episÛdio de got pq ele foi muito bom;b;;
8220,Estou feliz por vocÍ  #askbelieber;b;;
89,Mais ou menos eu???? https://t.co/9etvq2eIoI;n;;
5163,Esse Bran È muito esquisito #GameOfThrones;b;;
2060,Do que adianta vocÍ ter 20 e tantos mas continuar agindo como se tivesse 12?;n;;
7585,Me d· outra chance?  #askbelieber;n;;
13009,ARYA EU TE AMO MULHER PQP QUE PERSONAGEM #GoTS7;b;;
21006,Queria tanto voltar morar em Aruj· vei tanto tanto;b;;
"3571,""@vitinhosep_ @__FeMiguel Confesso que gostei muito, porÈm continuo preferindo prog kkk""";b;;
17683,SÛ Deus e minhas amigas sabe o tanto que eu fiz pra chegar atÈ aqui;b;;
15879,vai tomar no cu;r;;
"3229,""@sweetaleluia oi amore, sua dm t· fechada, ent„o tem como me chamar?""";n;;
8002,√î @Palmeiras renova logo com o Prass e para de patifaria.;b;;
8304,Para de ficar jogando indiretinha pra Missandei;b;;
4322,1 sonho https://t.co/vPwFnrBToH;n;;
8318,JON E THEON GENTEEEEEEEEEEEE LA VAMOS NOS;b;;
13834,SEM PREVIS√ÉO DE DESLIGAR O CAPS #GOTS7;b;;
9036,Dilsinho-RefÈm;n;;
"939,""A conquista sÛ deve ser congratulada quando todo esforÁo extremado chega ao fim, sem fadiga da inveja alheia e sensaÁ„o de dever cumprido.""";b;;
3715,Toda vez que ouÁo Wild World me transporto automaticamente para o ˙ltimo episÛdio da 1¬™ temporada de Skins;b;;
15187,@medradoo22 @silvairiis TO CHORANDO;n;;
"16804,""a inseguranÁa vem em todos os setores, n„o posso deixar isso continuar""";r;;
10615,Eu n„o quero tomar cuidado com as coisas que eu falo;n;;
16411,should i will ask my granma if she can give me the money to meet adore and my mom pays her after?;n;;
6347,@leticiasdn21 antes recebia;n;;
21665,Acho que o bolo uÈ fiz hoje foi o melhor que j· fiz!!! Juro por Deus;b;;
3722,Apoiado!! √ìtima participaÁ„o de @RGottino no @mesaredonda com os mestres @flaviopradojpgz @wanderleyjp;n;;
"20739,""""""eu queria mergulhar numa panela de feijoada"""" """"eu queria ser o porco da feijoada"""" """"..."""" """"pra estar MORTO""""""";n;;
6227,Chegou a louca dos textao;n;;
18682,meu domingo tava bom atÈ agr kk toma no cu;r;;
20509,@Sandman998 Valeu!;n;;
2445,PERGUNTEI O TIME DA SIRI E MANO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;b;;
"17766,""SÛ te digo uma coisa: Eu percebo tudo. De sonsa sÛ tenho a cada, cuidado.""";n;;
19004,Essa m˙sica eh foda ...;b;;
15809,Poucas pessoas sabem mas eu tenho o maior trapezio de Curitiba e eu nem moro em Curitiba;n;;
"6205,""You're just everything to me! I'm very proud to be your fan @dinahjane97 Follow me and fulfill my dream, I beg you please. x45""";n;;
"1772,""@leopercio_ Kkkkkkk mano, leo, esse menino faz muito cu doce""";n;;
11821,eu sou mt burra msm;n;;
7600,TÙ muito irritada;r;;
1181,aaaaa que amor https://t.co/naSI4346Ry;b;;
6238,inocente rsrsrs;n;;
4383,Eu ouÁo a morte me chamar com um sorriso no rosto e o ·lcool na mente;n;;
"9646,""SÛ vou amanha p aula pq quero ver as meninas, pq queria estar na thathay""";n;;
11615,Esse foi mais um episÛdio de: sendo idiota com Jaime Lannister amiguinhos. AtÈ a prÛxima!;n;;
3210,olha os meus filhos :((( https://t.co/20uJMqKPRf;b;;
"16923,""AÌ, quem me viu na save ontem mentiu, eu n„o fui! ‚úå""";n;;
8770,@RihannaStylish e ele chegou l· desacreditado... ele seria ingrato. E l· ele tem o time na m„o. O que n„o teria no Flamengo.;b;;
"15647,""Mano tÙ querendo ir p um role, mas aquele role que quando cÍ chega em casa ce sÛ agradece por ter chego vivo""";n;;
1218,Antissocial sempre;r;;
8265,@GPedroso9 ta tendo ainda? Meu vizinho aqui da frente ta cm som ligado essas hrs to poko puto;n;;
"16994,""Quem È que entra num jogo ";n;;
para perder? ;n;;
Um jogo em que N√ÉO VAI TER CHANCES IGUAIS! ;n;;
E √â sabotado continuamente por Embucetado &amp;n;;
22389,V·rios rs;n;;
12757,medo de qnd eu terminar o ensino mÈdio eu ficar acomodada com a falta de estresse escolar e largar td;n;;
8666,VCS ESTAO PREPARADOS CRIAN√áAS???;n;;
"8171,""Acabei de presenciar um acidente aqui na minha cidade, um homem de moto estava indo trabalhar foi atingido por um carro... que estava errado""";r;;
21441,eu sou engraÁada pq eu mesma estrago meu dia com as merdas q eu penso kkkkkkkkkkkkkkkkkkkkkkkkk;n;;
13685,Bruno È muito o amor da minha vida;b;;
11184,Hj eu consegui superar o nÌvel em ser vagabundo;n;;
"18353,""@Luehna_ @_JoaoVictorCS Algo feminista! Mas sim, È zuado usar o nome dela em uma festa PAGA de uma universidade bra‚Ä¶ https://t.co/2PjHxQcx2l""";r;;
"22393,""Eu n„o estou feliz tendo que disfarÁar, n„o!""";r;;
23166,alias desculpa @XadrezVerbal por ter esquecido de desmarcar nos coment·rios do tweet;n;;
7702,@victornery_ ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è parabÈns!!!!;n;;
"18049,""as nctzens s„o t„o abenÁoadas, nct  sÛ tem 1 ano de existÍncia mas j· tem tanto conte˙do musical""";b;;
12142,Dany ou Midori https://t.co/OrYwJvN8f6;n;;
10173,BERROOOOOOOOOOOOO;n;;
4263,IHHHHH J√Å TEMOS OS PR√ìXIMOS ALVOS DA NEEDLE;n;;
"6680,""Este È o preconceito camuflado existente num paÌs chamado """" BRASIL  """". https://t.co/UV4K0TPDnm""";r;;
"1062,""06. Alcione """"Minha estranha loucura"""" #N„oErreALetra #ProgramaSilvioSantos""";r;;
8243,Kkkkkkkkkkkkkkkkkkkkkk melhor definiÁ„o https://t.co/qGqrdb3mzm;b;;
11940,Sensacional #GOT7 #GamesOfThrones;b;;
5043,Que Back;n;;
3428,meu deus eu to toda arrepiada c essas musica;b;;
1799,vadia louca depravada te quero na cama na rua no carro na escada;n;;
16007,esse vÌdeo me trouxe paz https://t.co/NcEDnoCMFj;b;;
5831,EU SOUUUU SINCERA MEUS FILHOOOOOS;n;;
18157,AAAAAA QUEIMA QUENGARAL https://t.co/gLg7ttv3cD;n;;
12509,eu tÙ nesse mundo p venerar van mccann;b;;
"4636,""Excuse the bitchin'";b;;
I shouldn't complain;n;;
I should have no feeling;n;;
"'Cause feeling is pain""";r;;
"12592,""Desculpa gente, mas j· deu do jaime, era pra ele ter morrido ahaha vai logo demonio""";b;;
3506,Quero deitar mas tenho Q esperar minha unha secar;n;;
4348,aaaAAAaaaaaaA;n;;
12784,Administrador;n;;
2706,essa sim zerou https://t.co/ds7jT1F9Ye;n;;
2694,Ser· que dessa vez da certo ?;n;;
12528,lalalala;n;;
14438,Eu tenho mestrado em passar vergonha;n;;
"4121,""Errei,falhei....  mais se quer mesmo um recomeÁo!, eu vou colocaram tudo na mesa, sinto muito, mais eu falei a verdade pra um recomeÁo limpo""";b;;
21263,Mano mto eu https://t.co/wCVPYsC4D9;n;;
"21103,""@moraes_lau olha o luis na sua capa, que lindo kkkkkkkkkkkk""";b;;
4910,O Falc„o n„o podia ir para o LÌrios no dia que eu vou;n;;
18125,gastei o dinheiro com lanche e esqueci q tinha q comprar minha tinta amanh„;n;;
5663,te amo demais ser humano mais fofo da face da terra da bochechinhas de fof„o sÛ que na vers„o fofa e do amor da min‚Ä¶ https://t.co/8E7DyJVlh4;b;;
16921,Tem um @ q sÛ vive reclamando em todos os ep de got na tml n„o sei nem pq ainda vÍ;b;;
20160,To bebendo tanta ·gua pq ser· ne kkkkk;n;;
12827,droga de 140 caracteres;n;;
"9478,""""""DRACARYS""""";n;;
;n;;
"#GameOfThrones""";b;;
13480,ow se a banda Banda djavu coloca uns skril no meio das musicas vira trap;n;;
20882,hj na Toyshow tocou TANTO a m˙sica da Ladybug que tÙ com ela na cabeÁa atÈ agora. E eu tÙ chocada que o nome dela È MARINETEkKkkKK;b;;
"15117,""sÛ queria viajar pelo mundo todo";b;;
;n;;
"canal off me contrata""";b;;
12252,N„o estou sabendo lidar #GameOfThrones;b;;
7365,dizer que t· bem na merda deve ser o jeito brasileiro que arrumaram pra bobo bater no peito;n;;
"9967,""""""to com mo fedo de difunto mas ta mo frio"""" OALNDJAKKDNANKXKANZJKAKDBJA""";n;;
19333,Se alguÈm me d· uns carinho agr capaz de eu ama ela p sempre pq eu eu tÙ mto perdida;b;;
17250,quem gritou dracarys quando jaime foi em direÁ„o a daenerys poe o dedo aqui;b;;
15395,Que azar;n;;
"13258,""@juuhprata tendi, faz sentido""";n;;
19148,Agora vou dormir porque amanh„ tenho curso cedinho;n;;
11608,Meu namorado ja perguntando o dia do meu ead sendo que nem sei minha sala ainda kkk;n;;
13510,J· pode pular pra sexta j·;b;;
"4793,""legal, amanh„  tenho consulta mÈdica e n„o lembro o hor·rio. ";b;;
"sou obrigada a ligar para sabe amanh„ cedo.""";n;;
6532,GENT EEU TO CHORANDO COM ESSA REUNIAO DOS DOIS;b;;
5460,Quando eu penso que acertei p· se fodeu de novo loirinha;r;;
17397,Eu tirando foto https://t.co/mQi0jNXAx1;n;;
3950,https://t.co/UBqPAohjmQ;n;;
"16976,""Tinha uma mina na igreja hoje me encarando horrores, no encontro a mina atÈ virou o pescoÁo, vemos que meu cabelo est· chamativo KKKKKKKKKKK""";b;;
3989,- Queria um dia ir nessa nitro point de que vcs tanto fala..;b;;
"8981,""You're just everything to me! I'm very proud to be your fan @dinahjane97 Follow me and fulfill my dream, I beg you please. x162""";b;;
14056,Triste por bosta https://t.co/PKcAnytSoO;n;;
"4358,""AÌ a pessoa leva sua touca embora e vocÍ sem nenhuma, LEGAU""";n;;
4632,heaven knows È literalmente o meu hino da hillsong;b;;
4503,n tenho mais fÌgado pros fins de semanas;n;;
"20665,""cheguei, que noite abenÁoada ‚ù§""";b;;
1032,n„o acredito que entraram no meu twitter;n;;
12168,PQP de episÛdio!!!!  #GoTS7;b;;
2416,Vc vai se foder na PO de amanha?;r;;
6500,JON √â UM HOMAO DA PORRA #GoTS7;b;;
19285,@ultimatebara esse cachorro sorrindo vai memadr pesadelos nem te mandei pelo whats sÛ pra n ter q salvar isso no ce‚Ä¶ https://t.co/B5JmZk75yB;n;;
5782,Se tudo der certo;n;;
"6696,""@thiagobrenneck Recebia, e me sentia a pessoa mais feliz do mundo""";b;;
2700,https://t.co/MapxqGOm5y;n;;
17502,Seja exemplo antes de querer dar liÁ„o de moral!;n;;
"11098,""@anjinhachan num acho q eles v„o voltar a jogar profissional";n;;
"v„o?""";n;;
4780,AAAAAAAAAAAAAAAAAAAAW;n;;
14740,Brannconha;n;;
"11052,""@rpolonesa """"Nicole, me explica por favor"""" kkkkkkkkkkk""";n;;
13011,Qm nunca https://t.co/pQ7lDBAGph;n;;
10712,‚≠êÔ∏è https://t.co/7r8d3edJ5u;n;;
20636,@melissadonadon witch È melhor;b;;
2241,Finalmente ne;n;;
9277,que frio do capeta;r;;
"12818,""@gladruan @husotario atendimento e administraÁ„o l· da rocket È bem desorganizado, alÈm da menina do atendimento ter o demonio no corpo""";r;;
18757,oi kkkkkk https://t.co/qrs0jyUdVu;n;;
16640,J· fui tombada por GOT agora irei ser tombada por CB. Eu gosto de sofrer mesmo;b;;
22327,@larisoaares_ Vamos ver atÈ onde eu vou;n;;
380,EU N AGUENTO MAIS ESPIRRAR;r;;
"11405,""""""Um brinde ao inesperado e as diversas formas de seguir em frente!!!"""" ";b;;
;n;;
"#BoaNoite""";n;;
16101,as perna parou de bambear agora;n;;
22922,Scrrr meu pÈ t· dando caimbra aaaaa;n;;
1959,aqui em sp ja to conhecida como gÛtica em tds os lugares que frequento;n;;
2494,Quando vamos casar? #askbelieber;b;;
780,Kkkkkkkkkkkkkkkkk;n;;
7457,IMPOSSIVEL acessar a rede social Instagram stories em dia de vocÍ-sabe-o-que;b;;
23257,Pqp melhor convite ‚ù§Ô∏è‚ù§Ô∏è;b;;
"10950,""Mano amanh„ tenho q ir p escola seloco ainda bem q vou de carro, que sortee""";r;;
66,OMG I LOVE @ladygaga song Bloody Mary thanks Gaga for bring back this music for the #JoanneTour https://t.co/annfcrmG3p;b;;
4338,Another day 6;n;;
13016,mais q provado q È a sÈrie do milÍnio aceita ou surta #gots7 https://t.co/mflZEaKJr1;b;;
17725,MINHAS M√ÉES https://t.co/r7jW41Brhk;b;;
"19586,""@akatheshining so nao fizeram pq a eureka teve que sair antes, ctza q teria kkk""";n;;
7805,se deixar eu como fini toda hora;b;;
23277,@goeslaris Gostei de vc mesmo;b;;
3004,pior que o bgl È t„o bom que cÍ n consegue sair daquilo;b;;
"23198,""Esse final de semana passou voando, nossa""";b;;
20351,@Heeymew fiquei assim;n;;
15429,black roses in my garden;b;;
14006,Esse ep teve 2min ou foi impress„o msmo? #got;b;;
9863,Nasci pra ver Dane lokona nos drag„o;b;;
6530,Vamo pras foda angora;n;;
5303,*awkward*;n;;
5214,tÙ jogado kk;n;;
"12541,""Cheguei no condomÌnio e logo dei de cara com a guria q a mana brigou, a bichinha ficou me encarando com o namorado dela kkk sai loca""";n;;
6791,cheguei agr;n;;
6554,Queria chocolate;n;;
"1125,""@edu4ever pergunta pra tua m„e, retardado do caralho.""";r;;
5510,Que dor no meu ˙tero;r;;
6357,Olha aÌ Michele.. Quando achavam que √± podia piorar.. #mesaredonda https://t.co/skCmEnN0Dg;n;;
16501,melhorar sempre melhorar sempre melhorar sempre melhorar sempre melhorar sempre melhorar sempre melhorar sempre melhorar sempre melhorar sem;b;;
"17352,""Mas È nÈ, tava tudo dando certo d+ e oq È bom dura pouco""";b;;
11531,@anjinhachan profissional profissional jogando 18h por dia???????;b;;
22739,acabei de lavar o cabelo e agora que fui secar.. cadÍ o bang do secador?;n;;
16840,Boa https://t.co/0x1QM6c7w7;b;;
14072,Procura-se https://t.co/uoOLErT0z2;n;;
"19659,""n„o assistam Dunkirk, È uma bosta""";n;;
11156,@pequenolusca 24 anos d· ainda po;b;;
8458,Boa noite essa È minha amiga @marinamontejano e ela est· absurdamente estupenda nessa foto e eu vou colar ela na mi‚Ä¶ https://t.co/5yFMgUjYrf;b;;
15625,Sdds de te d· uns bj;b;;
18575,@BTS_twt Se esse n„o for do Jungkook eu n„o seu de mais nada https://t.co/Pu31FLUV3d;n;;
11305,e tÙ com muita vontade de ir pro hopi;b;;
8511,Complicado quando vc descobre que era tudo falsidade;n;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;&gt; https://t.co/mH3MATrt7j;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
; https://t.co/tAl9aZHGIl;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;3;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;3;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
